RBD;NOM_RBD
25414;ESCUELA ESPEC. PART. ARCO IRIS DE RECOLETA
25415;ESC. ESPECIAL TIEMPO NUEVO
25417;ESCUELA PARTICULAR 1788 EDEN DE SAN RAMON
25418;COLEGIO POLIV. SAN BERNARDO ABAD
25420;ESC. PARV. Y ESP. GABRIELA MISTRAL DE MAIPU
25421;ESCUELA ESPECIAL ARCANGEL GABRIEL
25423;COLEGIO PARTICULAR IGNACIO SERRANO
25425;ESC.ESP. PART. EL OLIVAR
25426;ESC. ESP. PART. PALU
25427;ESCUELA ESPECIAL BELEN DE MAIPU
25428;ESC. ESP. PART. KADES BARNEA
25429;ESC. ESP. PART. LOS AROMOS DE MAIPU
25430;ESCUELA PARTICULAR N_ 1796 NUEVO HORIZONTE
25431;ESCUELA BASICA PART SANTA MARIA DE ESMERALDA
25433;ESCUELA ESP. RUCAMALEN
25434;COLEGIO PARTICULAR FORJADORES
25436;COLEGIO PART. SOCHIDES RENCA
25437;ESC. BASICA Y ESP.  EL NAZARENO
25439;CENTRO EDUCACIONAL SAN CARLOS DE ARAGON
25440;ESCUELA ESPECIAL ADENNUN N_ 2
25442;COLEGIO TALAGANTE GARDEN SCHOOL
25443;ESC  ESP PART  PUERTA DEL SOL DE LA REINA
25446;ESCUELA  DE  PARVULOS  CASITA  DEL  SABER
25447;COLEGIO VALLE DE MALLARAUCO
25448;CENTRO EDUC. NINO DIOS DE MALLOCO
25450;COLEGIO SALTAIRAM
25451;ESC. ESP. NTRA. SRA. DEL BUEN CONSEJO I
25454;COLEGIO PART. ANDINO ANTUQUELEN
25458;COLEGIO POLIVALENTE FALCON COLLEGE
25459;ESC. ESP. PART. PABLO NERUDA
25460;ESC. ESP. PART. LA PAMPA
25461;ESCUELA ESPECIAL PART. NINOS DE LA REINA
25462;COLEGIO ALTO GABRIELA
25463;COLEGIO CTRO. INTEG  ADULTOS ALTAZOL
25464;COLEGIO POLIVALENTE AGUSTINIANO DE EL BOSQUE
25465;ESC. BAS. PART.  JERUSALEN
25466;ESCUELA DE PARVULOS EL PORVENIR
25467;ESC. BAS. PART. SAN JUAN LEONARDI
25470;ESCUELA DE PARV. ICHUAC
25471;COLEGIO PART. KING EDWARDS SCHOOL I
25473;ESCUELA ESPECIAL PART. GUENIPILLAN - MAIPU
25475;COLEGIO PART. PADRE JOSE KENTENICH
25480;COLEGIO JOSE LUIS LEGRANGE DE LA CISTERNA
25481;COLEGIO INSTITUTO O¦HIGGINS DE MAIPU
25482;ESC. PART. ARTISTICA EL TRIGAL
25484;ESC PART. SIGLO XXI DE LAMPA
25485;ESC. BASICA  `SAN BENIGNO`
25490;ESC. ESP. NTRA. SRA. DEL BUEN CONSE
25496;INSTITUTO TECNOLOGICO SAN MATEO
25500;ESCUELA ESPEC.STA. TERESA DE AVILA
25501;COLEGIO SAN ANDRES DE MAIPU
25502;COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ
25504;COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ EL BOS
25506;ESCUELA ESPECIAL N°1832 EXPLORADORES DE BATUCO
25507;ESC. BASICA PARTICULAR SAN PABLO
25508;COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA
25509;COLEGIO PARTICULAR MARÍA AUXILIADORA DE SANTIAGO
25510;ESCUELA ESPECIAL DESPERTAR DE LO ESPEJO
25513;ESCUELA ESPECIAL  NINO DE JESUS
25514;INSTITUTO DE EDUCACION DE ADULTOS MACUL
25516;ESCUELA ESPECIAL PADRE PIO COLLEGE
25517;ESC. ESP. PART MADRE MARIA MAZZARELLO
25520;COL. PART. SAGRADO CORAZON DE JESUS DE LA RE
25523;CARDENAL JUAN FRANCISCO FRESNO LARRAIN
25524;CENTRO EDUCACIONAL ADULTOS KAIROS
25525;COLEGIO PARTICULAR EL ALBA DE MACUL
25526;ESCUELA PART.  CURACAVI COLLEGE
25527;ESCUELA ESPECIAL PART. N_ 110  TRINIDAD FERR
25528;ESCUELA ESPECIAL PARTICULAR ROMPE MI SILENCIO
25529;ESCUELA ESPECIAL  GEORGINA DE LAS NIEVES
25530;ESCUELA ESPECIAL LOS CORCELES
25532;ESCUELA ESPECIAL PARTICULAR MARTIN PESCADOR
25533;ESCUELA BAS. Y ESP. SAN JOSE DE ISLA DE MAIPO
25534;ESC. ESP. PARTICULAR MANANTIAL
25537;ESCUELA DE PARV. Y ESPECIAL PELUSITA
25539;EJERCITO LIBERTADOR DE CERRILLOS
25540;COLEGIO MONTE OLIVO DE PUENTE ALTO
25541;COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD
25542;COLEGIO SANTA BARBARA H.S.
25543;COLEGIO POLIV. SAN CRISTOBAL APOSTOL
25544;ESC. ESP. Y BAS. FRANCES DE LA PINTANA
25545;ESCUELA ESPECIAL PART. N_ 1850 TRALEN
25546;ESCUELA ESPECIAL PART. MERCEDES
25547;ESCUELA PARTICULAR NUEVA ESMERALDA
25550;ESC. BASICA PART. BOSTON COLLEGE LA FARFANA
25551;ESCUELA ESP. MANANTIAL DEL BOSQUE
25554;ESCUELA ESPECIAL Y  DE  PARVULOS PARTICULAR EL NIDITO
25555;ESCUELA PART. DE LENGUAJE APORE
25556;COLEGIO SOCHIDES
25557;ESC BASICA PART EMILIA GONZALEZ ESPINOZA
25558;COLEGIO PARTICULAR ALTAZOR
25560;ESCUELA ESPECIAL  PARTICULAR MELILLAN
25561;ESCUELA DIVINO MAESTRO
25562;ESC BASICA PART SAN JOSE DE LA FAMILIA
25563;ESC. ESP. PARTICULAR  MI CASITA
25564;ESCUELA ESPECIAL PART. TALENTOS
25565;ESC ESP PART PROF RAQUEL TORRES GUZMAN
25566;ESC ESP PART RAYITO DE LUZ DE QTA NORMAL
25568;ESCUELA BAS. Y ESP. ANTILLANCA DE TALAGANTE
25569;ESC ESPECIAL PARTICULAR  MI FAMILIA
25571;COLEGIO PARTICULAR SAN JOSE DE PUENTE ALTO
25572;ESCUELA ESPECIAL PART. MAHUIDANCHE
25573;ESC. DE PARV. Y ESP. PART. CENTILEN
25574;ESCUELA ESPECIAL PART. MELODIA DE LA FLORIDA
25575;ESCUELA ESPECIAL PART. ALAMEDA
25576;ESCUELA BASICA PART. SAN JORGE DE PUDAHUEL
25577;COLEGIO PART. FAMILIA DE NAZARETH
25580;COLEGIO PARTICULAR MIRADOR
25581;ESCUELA ESP. SAN JOSE OBRERO
25582;ESCUELA ESP. PART. GIRASOL DE RECOLETA
25583;ESC. ESP. PART. SANTISIMA TRINIDAD DE PUDAHUE
25585;ESCUELA ESPECIAL PART. UNAMKALEN
25586;ESCUELA ESP. PART. RAIHUEN
25589;COLEGIO JESUS SERVIDOR
25591;LICEO TECNICO PROFESIONAL DE BUIN
25592;CENTRO EDUCATIVO LA PUERTA
25593;MARY ANNE SCHOOL DE QUILICURA
25594;ESCUELA ESP. PART. SOL Y LUNA
25595;ESC. ESPECIAL PART. BELLA ACUARELA
25596;ESCUELA ESPECIAL PART. ANTULEMU
25599;COLEGIO PART. SAN PEDRO DE QUILICURA
25601;ESCUELA PARV. MY HAPPY SCHOOL
25604;ESCUELA ESP. NUEVO MUNDO DE LA GRANJA
25607;ESCUELA ESP. BOSQUE DE NINOS
25608;ESC. ESP. Nº 109 SAN VALENTIN DE TALAGANTE
25609;COLEGIO PADRE CHAMINADE
25610;ESCUELA ESP. TREM TREMO
25612;ESC. DE PARV. Y ESP. AMANECER DE PADRE HURTA
25613;COLEGIO PEDRO APOSTOL
25614;ESC. ESP. SAN ANDRES DE LO BARNECHEA
25615;COLEGIO POLIVALENTE SAINT PETER COLLEGE
25616;ESCUELA ESPECIAL LA GRANJA
25618;ESC. ESP. MILLARAY DE PUENTE ALTO
25621;ESCUELA ESPECIAL EDUCCERE
25622;ESCUELA ESPECIAL PART. ABRA PALABRA
25624;ESC. BAS. Y ESP. NUEVA INTEGRAL ALTAZOR
25625;COLEGIO PART. SWEDENBORG COLLEGE
25627;ESCUELA PARVULOS INST. SWEET N1
25629;ESCUELA ESPECIAL EL ALBA DE LA CISTERNA
25630;LICEO POLIV. SAN JOSE DE LO BARNECHEA
25631;ESCUELA ESPECIAL PASO A PASO
25632;ESCUELA PARVULOS PART. GENTECITA
25633;COLEGIO ADULTOS  ALFRED NOBEL
25636;ESCUELA ESPECIAL BELEN, DE QTA. NORMAL
25638;ESCUELA ESPECIAL CASTORCITO
25639;ESCUELA BASICA Y ESPECIAL N° 1905 JACARANDA
25641;ESCUELA ESP. ANTU-MAWIDA
25642;ESCUELA BAS. MUNIC. CUYUNCAVI
25644;COLEGIO PART. NEW LITTLE COLLEGE
25645;COLEGIO PART. NTRA. SRA. MARIA INMACULADA DEL
25646;ESCUELA ESPECIAL N° 151 ANTAL
25647;ESC. BAS Y ESP. N° 113 SAN LORENZO DE ISLA DE MAIPO
25649;ESCUELA ESPECIAL SEMILLITA DE JESUS II
25652;ESCUELA ESPECIAL HOSPITAL FELIX BULNES
25655;COLEGIO SANTO TOMAS DE AQUINO
25656;ESC. ESPECIAL PASITOS
25658;ESCUELA ESPECIAL PART. SANTA JAVIERA
25661;ESCUELA DE PARV. CAPULLITOS DE SAN BERNARDO
25664;ESCUELA ESP. EL SEMBRADOR DE CERRILLOS
25667;ESCUELA ESP. GROWING SCHOOL
25668;ESCUELA ESP. SANTA GABRIELA
25671;COLEGIO SAN MARTIN DE PORRES DE LA PINTANA
25674;ESCUELA INSTITUTO RAMON FREIRE
25676;COLEGIO POLIVALENTE ELISA VALDES
25681;COLEGIO OXFORD
25683;ESCUELA ESP. PART. HORIZONTE MANQUEHUE
25688;ESC. DE PARV. PART. MI PEQUENO MUNDO DE SAN R
25692;COLEGIO PART. MANSO DE VELASCO MELIPILLA
25693;COLEGIO MADRE DE LA DIVINA PROVIDENC
25695;COLEGIO DE LA INMACULADA CONCEPCIÓN
25697;ESCUELA BAS. PART. O`HIGGINS
25698;COLEGIO JAIME GUZMÁN ERRAZURIZ
25700;COLEGIO LOS ALPES MAIPU
25703;COLEGIO PART. ALCANTARA DE LA FLORIDA
25704;COLEGIO PART. ALCANTARA DE LA CORDILLERA
25705;ESCUELA DE PÁRVULOS PARTICULAR Nº 1930 MIS AMIGUITOS
25709;LINCOLN COLLEGE LA FLORIDA
25710;ESCUELA ESPECIAL PART. DAME LA MANO
25711;ESC. BASICA MUNICIPAL PAULA JARAQUEMADA ALQUI
25712;COLEGIO PART. ANDARES DE LA FLORIDA
25713;COLEGIO PART. MANANTIAL DE LA FLORIDA
25714;COLEGIO PART. INSTITUTO CORINTIO
25716;COLEGIO PART. NEW HEINRICH HIGH SCHOOL
25717;COLEGIO ALCÁNTARA DE LOS ALTOS DE PEÑALOLEN
25718;COLEGIO PART. LOS ANGELES SANTIAGO DE SAN MIG
25719;ESC. DE PARVULOS LOS OSITOS DE PUDAHUEL
25722;COLEGIO PART. PATRONA SENORA DE LOURDES
25723;COLEGIO PART. ALTAMIRA-ADULTOS
25725;ESCUELA PART. NAHUEL
25726;ESCUELA PARTICULAR SANTA LAURA DE MELIPILLA
25727;LICEO PART. SALESIANO MANUEL ARRIARAN BARROS
25733;ESCUELA PART. SANTA TERESA DE QUILICURA
25735;CENTRO EDUCACIONAL DE ADULTOS SAN ALFONSO
25736;CENTRO EDUC. DE ADULTOS ISABEL LA CATOLICA
25737;COLEGIO PART. ACROPOLIS
25738;ESCUELA BASICA PARTICULAR SAN JOSE DE  MELIP¦
25739;COLEGIO NTRA. SRA. DEL CARMEN DE MAIPU
25740;ESC. ESP. PART. SANTA TERESITA DE LOS ANDES
25741;ESC. ESPECIAL RUGENDAS
25742;ESCUELA ESP. PART. S.M. CRECER
25743;ESC. DE PARVULOS PART. LA FAROLA
25747;ESC. DE PARV. Y ESP. CARACOLA
25749;COLEGIO PART. ALICANTE DEL ROSAL
25750;ESCUELA ESPECIAL SONRISA DE NINOS
25751;COLEGIO LIAONA CORDILLERA
25752;CENTRO DE EDUC. INTEGRADA DE ADULTOS TALAGANT
25753;CENTRO EDUC. PRINCIPADO DE ASTURIA ADULTO
25754;ESC. ESPECIAL LAS ESPIGAS DE ESTACION CENTRAL
25756;ESCUELA ESPECIAL PART. ELIAS CANESSA VERGARA
25757;ESC. ESP. PART. TRIGAL DE HUECHURABA
25764;ESC. DE PARV. Y ESP. CASABLANCA DE SAN BERNAR
25765;ESC. ESPECIAL PART. AULENCO
25766;LINCOLN COLLEGE SAN MARTIN
25767;COLEGIO SAN JORGE DE LAS CONDES
25770;LICEO NACIONAL DE MAIPU
25772;ESCUELA DE PARV. PART. HAPPY GARDEN
25773;ESCUELA ESP. PART. SAGRADA FAMILIA DE SAN BER
25774;ESCUELA ESP. PART. ARRAYAN
25775;COLEGIO PARTICULAR DE ADULTOS SANTA MARIA DEL TRABAJO
25776;ESC. PART. PARV. HEIDI GARDEN SCHOOL
25779;COLEGIO POLIV. CARDENAL JOSE MARIA CARO
25781;COLEGIO POLIV.  ARZOBISPO CRESCENTE ERRAZURIZ
25782;ESC. ESP. PART. ARAUCARIAS DE PENALOLEN
25783;COLEGIO POLIV. ARZOBISPO MANUEL VICUNA
25784;ESCUELA ESP. PART. ARBOLIRIS
25786;ESCUELA ESPECIAL PARTICULAR KINERET
25787;ESC. ESP. PART. DIEGO THOMPSON
25788;ESCUELA BASICA ANA FRANK
25790;COLEGIO POLIV. DIEGO PORTALES DE MAIPU
25791;ESCUELA ESP. PART. RIGOBERTA MENCHU
25792;ESCUELA ESP. PART. SANTA MARIA DE QUILICURA
25793;ESC. ESP. PART. GABRIELA MISTRAL DE PENALOLEN
25795;COLEGIO PARTICULAR BLUMENTHAL
25797;ESCUELA B-SICA PUCARA LASANA
25798;COLEGIO RELIGIOSO SANTA MARGARITA
25799;ESC. BAS. PART. ERNESTINA KRISCHUK
25801;ESCUELA ESP. LA ESPIGA
25803;ESC. PART. ALBERT SCHWEITZER
25804;COLEGIO PART. ANTUPIREN
25807;ESCUELA ESP. PART. LA PASCANA
25808;ESC. BAS. PART. LAS NACIONES
25809;ESC.ESP. PART.SAN VICENTE DE PAUL DE CONCHAL-
25812;LICEO MUNICIP. DE ADULTOS PEDRO J. RODRIGUEZ
25814;COLEGIO SAYEN
25818;COLEGIO PART. ADULTOS INSTITUTO ICEL
25819;ESCUELA ESP. PART. SAN PIO DE PIETRELCINA
25823;ESCUELA DE LAS ARTES Y LA TECNOLOGIA
25824;LICEO SERGIO SILVA BASCUNAN
25826;COLEGIO ADVENTISTA LA FLORIDA
25828;ESC. ESPECIAL PART. JAN VAN DIJK
25829;COLEGIO PART. SAN ADRIAN DE QUILICURA
25831;ESCUELA BASICA PARTICULAR CONTEMPORA
25834;ESCUELA ESP. PART. EL PRINCIPITO DE LO HERRER
25836;ESCUELA PART. ROSA JARAQUEMADA
25838;ESCUELA BAS. MY GARDEN SCHOOL
25839;ESC. BAS. Y ESP. CELEI
25843;COLEGIO PART. SAGRADO CORAZON DE TALAGANTE
25845;ESCUELA PART. SAN MARCELO N_ 3
25847;ESCUELA ESP. PART. SANTA ROSA DE MELIPILLA
25850;COLEGIO DEL VALLE
25851;ESC. PART. EL ARRAYAN DE MAIPU
25853;COLEGIO POLIVALENTE NOVO HORIZONTE
25854;CENTRO ESTI. DE HAB. COMUNICATIVAS AMERICA
25855;COLEGIO MUNICIPAL INSTITUTO CHACABUCO
25856;ESCUELA ESP. PART. APRAVI
25859;ESCUELA ESP. PART. RALUI
25860;ESCUELA ESP. PART. CORDILLERA ORIENTE
25862;ESCUELA ESP. PART. CAPULLITOS DE SOL
25865;SAN IGNACIO COLLEGE
25867;ESCUELA PART. AMANECER DE LA GRANJA
25869;ESCUELA ESP. PART. SAN NICOLAS
25872;ESCUELA DE PARV. CARRUSEL DE AMIGOS
25873;ESCUELA ESP. DE LENGUAJE PLAZA SESAMO
25874;COLEGIO DE ADULTOS PART. VASCO DE GAMA
25876;COLEGIO CENTRO EDUC. Y FAMILIAR PTE ALTO
25877;ESCUELA ESPECIAL Y DE PÁRVULOS PARTICULAR SAN NICOLÁS DE BELÉN
25878;ESCUELA ESP. PART. AMANTU
25881;ESCUELA ESP. PART. PATAGONIA
25882;COLEGIO NOBEL GABRIELA MISTRAL
25883;ESC. ESP. PART. SAN MATEO DEL BOSQUE
25884;ESCUELA ESP. PART. ACONCAGUA DE COLINA
25885;COLEGIO INTERCULTURAL TREMEMN
25886;ESCUELA ESPECIAL RICALHUE
25887;ESCUELA ESPECIAL PART. ARCO IRIS
25890;ESCUELA ESPECIAL DE LENGUJE MIS AMIGUITOS
25894;COLEGIO MANANTIAL DE SAN MIGUEL
25895;COLEGIO SANTIAGO DE PUDAHUEL
25897;ESCUELA PART. INSTITUTO S.A
25899;LICEO JOSE ABELARDO NUÑEZ Nº 4
25900;ESC. ESP. VOCARE
25901;ESC. EVANG. PENTECOSTAL DR. WILLIS C. HOOVER
25902;ESC. DE PARV. Y ESP. RAHUE
25903;ESCUELA ESP. MI ESPACIO
25904;ESCUELA ESP. PART. VALLE DEL SOL
25906;ESCUELA ESP. PARTICULAR OSCAR CASTRO
25907;ESCUELA ESP. PART. SAN JOSE DE SAN BERNARDO
25909;ESCUELA ESPECIAL ARCOIRIS
25912;ESCUELA ESP. PART. SAN JORGE DE QUINTA NORMAL
25913;ESCUELA ESP. PART. CHARLES DE GAULLE
25914;ESCUELA DE PARV. PART. SAN JORGE DE COLINA
25916;ESCUELA BAS. SAN SEBASTIAN DE COLINA
25918;ESCUELA ESP. PART. CAMINO A BELEN N¦ 2
25919;ESCUELA BASICA NEHUEN
25920;ESCUELA ESP. PART. CALIN
25921;COLEGIO CENTRO EDUCACIONAL ROUSSEAU
25922;COLEGIO TERRA AUSTRALIS
25923;ESCUELA ESP. PADRE PIO
25926;COLEGIO POLIV. JERUSALEN DE LAMPA
25927;ESCUELA BASICA TERRA DI BIMBI
25929;COLEGIO PADRE PEDRO ARRUPE SAGRADA FAMILIA
25932;COLEGIO DE ADULTOS LONDON DE LA FLORIDA
25933;ESCUELA BASICA ALBORADA SCHOOL
25935;ESCUELA ESPECIAL LA ISLA
25936;COLEGIO NUEVO HORIZONTE DE PUENTE ALTO
25937;ESC. DE PARV. Y ESPECIAL COMUNICA
25938;LICEO DE ADULTOS CEIA DE LA PINTANA
25940;ESCUELA DE PARV. PARQUE O'HIGGINS
25941;ESCUELA PART. SPRING COLLEGE N_ 2
25943;ESCUELA ESPECIAL MIRADOR AZUL
25944;ESCUELA PART. PARTHENON COLLEGE
25946;ESCUELA PARVULOS MY SECOND HOME
25950;COLEGIO SEMPER ALTIUS
25951;COLEGIO DE ADULTOS CARELMAPU DE CONCHALI
25952;ESCUELA DE PARV. BERNARD COLLEGE DE SAN BERNA
25953;ESC. ESP.PART. SAN AGUSTIN DE INDEPENDENCIA
25954;ESC. BAS. Y ESP. NTRA. SRA. DE LAS NIEVES
25959;ESC. ESPECIAL HOSPITAL SAN JUAN DE DIOS
25960;CENTRO EDUC. PADRE ALBERTO HURTADO DE SAN BER
25961;COLEGIO PALMARES
25964;ESCUELA ESP. PART. ACONCAGUA DE BATUCO
25965;ESCUELA ESP. LAS BARRANCAS
25966;ESCUELA DE PARVULOS N°2053 `CAMINO DE VIDA`
25968;ESCUELA PARVULOS MELODIA AZUL
25969;COLEGIO TERCER MILENIO
25970;ESCUELA BAS. Y ESP. EDUCAR
25971;ESCUELA ESP. ESTACION ACUARELA
25972;ESCUELA ESP. DIVINO MAESTRO DE CERRILLOS
25976;ESC. BASICA Nº 136 SAN SEBASTIAN DE PAINE
25977;COLEGIO DE AD. SANTA MARIA DEL TRABAJO DE EST
25978;CENTRO EDUCACIONAL DE ADULTOS CEDUCA
25979;ESCUELA DE PARV. CIUDAD BEBE
25982;CENTRO EDUCACIONAL DE ADULTOS PADRE ALBERTO HURTADO
25983;ESCUELA DE PARVULOS TERESITA
25984;COLEGIO DREYSE BELSER
25988;COLEGIO JUAN LUIS UNDURRAGA ANINAT
25991;ESCUELA BAS. AMANKAY DE LAMPA
25993;ESCUELA ESP. SAN JUAN DE DIOS
25994;ESCUELA ESP. PABLO NERUDA DE LA FLORIDA
25995;CENTRO POLITEC. CARLOS CONDELL DE LA CISTERNA
25996;ESCUELA ESP. EL CARMEN
25997;ESCUELA ESP. KINCUIN
25998;ESCUELA ESP. TU ESPERANZA
25999;COLEGIO ALICANTE DEL SOL
26000;ESCUELA ESP. SOL DE LA REINA
26001;COLEGIO ALICANTE DE LA FLORIDA
26003;ESC. ESPECIAL ELSA MATILDE ULRICH JARA
26004;ESCUELA ESP. RENACERES
26005;ESCUELA ESP. MI MUNDO EN PALABRAS
26006;COLEGIO ECOLOGICO PAINE
26012;COLEGIO MODERNO PAINE
26013;ESCUELA ESP.  JOSE MAZA FERNANDEZ
26014;ESCUELA ESP. BILBAO
26015;ESC.BASICA Y ESP.MARIA DE LOS ANGELES DE BUIN
26016;ESCUELA ESP. ESPERANZA DE EL BOSQUE
26017;ESCUELA BAS. KINGS SCHOOL
26019;ESCUELA BASICA Y ESPECIAL N° 2078 GENESIS 2005
26021;ESC. DE PARV. Y ESP. SAN PIO DE TALAGANTE
26022;ESCUELA ESP. FERNANDA FRIAS RETAMAL
26025;COLEGIO SANTA BARBARA COLLEGE
26027;COLEGIO DE AD. INSTITUTO NUEVA IMAGEN
26031;ESCUELA DE PARV. MI PRIMERA AVENTURA
26032;INSTITUTO DE EDUCACIÓN DE ADULTOS LA CASTRINA
26033;COLEGIO  SAN CARLOS DE QUILICURA
26035;ESCUELA PART. SAN JOSE DE LAMPA
26036;ESCUELA ESPECIAL N 2086 HOSPITAL CLINICO PONTIFICIA UNIVERSIDAD CATÓLICA DE CHILE
26037;INSTITUTO ESTADOS AMERICANOS LO BARNECHEA
26044;ESCUELA BAS. Y ESP. LIKAN-RAY DE LA PINTANA
26045;ESCUELA  SAN PEDRO VALLE GRANDE
26047;ESCUELA DE PARV. PIN PON
26048;COLEGIO DE ADULTOS ALFRED NOBEL EL BOSQUE
26053;COLEGIO ATENAS
26054;COLEGIO DE ADULTOS INSTITUTO ROGERIANO
26057;ESCUELA DE PARVULOS N°2097 LOS ENANITOS
26061;COLEGIO DE ADULTO LAURA VICUNA DE RENCA
26062;COLEGIO DE AD. SAN JAVIER DE SAN MIGUEL
26063;COLEGIO DE AD. INSTITUTO HUMBOLDT
26064;ESCUELA ESP. SAN MARTIN
26066;ESC. DE PARV. SEMILLITA MONTESSORI
26068;ESCUELA BAS. LICARITO
26070;CENTRO EDUC. REGULAR DE ADULTOS CEDEA
26071;ESCUELA DE PARVULOS Y ESP. DA VINCE
26075;ESCUELA BAS. SAN JOSE DE PENALOLEN
26076;ESCUELA DE PARVULOS OESTE
26077;COLEGIO DE ADULTOS SEMBRADOR SAN BENITO
26079;ESCUELA DE PARV. HELLO CHILDREN
26081;ESCUELA ESP. DICKENS COLLEGE
26083;COLEGIO SAN ALBERTO HURTADO
26084;COLEGIO EL BOSQUE DE RENCA
26085;COLEGIO DE ADULTOS PRESBITERIANO DE MAIPU
26087;COLEGIO DE ADULTOS HERNANDO DE MAGALLANES
26088;ESCUELA DE PARVULOS SANTA GEMITA DE GALGANI
26090;ESCUELA DE PARV. GIRASOL DE MAIPU
26091;ESC. ESPECIAL SEMILLITA DE LA FLORIDA
26092;COLEGIO PEUMAYEN
26093;ESCUELA ESPECIAL TONKI TONKI TON
26094;COLEGIO LAS AMERICAS DE PAINE
26097;ESCUELA ESP. ALDEBARAN
26098;ESCUELA ESPECIAL DANICALIN
26099;ESCUELA DE PARV. MANZANITA
26100;ESCUELA ESP. EL RIEL
26101;ESCUELA ESP. INTEGRA
26102;ESCUELA DE PARV. LI-MARLIN
26104;ESCUELA ESP. TERESIANA DEL ESFUERZO
26106;ESCUELA ESP. RUTH DE CONCHALI
26107;ESCUELA ESPECIAL BARCELONA
26108;ESC. BAS. Y ESP. SAN ANDRES DE PENAFLOR
26110;COLEGIO SANTIAGO - QUILICURA
26111;ESC. DE PARV. Y ESP. PUKARAY
26113;ESCUELA ESP. RINCONADA
26114;ESCUELA ESP. LA VILLETE
26115;COLEGIO TUPAHUE
26116;ESCUELA ESP. SILABAS
26117;ESCUELA BÁSICA N 149 SAN MARCEL
26121;ESCUELA ESP. CAMILA BINFA
26126;ESC. ESP. MI NUEVO ARLEQUIN
26128;ESC. DE PARV. Y ESP. KIMANTU DE PENAFLOR
26130;ESC. BAS. Y ESP. CHRIST SCHOOL DE PUDAHUEL
26135;ESC.BAS. EMPRENDER LARAPINTA
26137;COLEGIO DEL REAL
26138;ESCUELA ESP. TRAGALUZ DEL BOSQUE
26139;ESCUELA BAS. VILLA SAN IGNACIO
26140;ESCUELA ESP. ANDALUE
26141;ESCUELA DE PARV. MI-SOL
26143;COLEGIO DE AD. ANTONIO ACEVEDO
26144;ESCUELA ESP. ANTIYAL
26145;ESC. BAS. LA CANTERA DE MAPUHUE
26147;ESCUELA ESPECIAL N° 2141 ALTA VIDA
26148;ESC. ESP. CENTRO DE RECURSOS SUYAY
26150;COLEGIO  FITZROY COLLEGE
26151;ESCUELA ESP. ACTIVACION DE LA INTELIGENCIA SE
26152;ESCUELA BASICA SAN PEDRO APOSTOL DE PAINE
26157;LICEO MUNICIPAL DE BATUCO
26158;ESCUELA BAS. AKORI
26159;ESCUELA ESP. ANTUKUYEN DE EL MONTE
26161;ESCUELA DE PARV. CARRUSEL DE MAIPU
26163;ESCUELA ESPECIAL NEWEN DE PUENTE ALTO
26164;COLEGIO SAN JOSE DE CERRILLOS
26166;ESCUELA ESP. PALABRAS MAGICAS
26168;COLEGIO POLIVALENTE SAN PEDRO DE QUILICURA
26169;ESCUELA ESP. MI ISLITA
26172;ESCUELA BAS. FALCON COLLEGE LITTLE
26174;ESCUELA DE PARV. SANTA TERESITA DE JESUS
26180;ESCUELA DE PARV. LA CASITA ENCANTADA
26182;ESCUELA ESPECIAL TRIPANTU DE LA FLORIDA
26183;ESCUELA DE PARV. BLANCA NIEVES DE LA FLORIDA
26185;ESC. DE PARV. MI PARAGUITA
26187;ESCUELA DE PARV. LOS PEQUES
26188;ESC. DE PARV. MY LITTLE GARDEN DE PUENTE ALTO
26191;ESCUELA DE PARV. FUTURAMA
26194;ESCUELA DE PARV. SANTA TERESITA DE LOS ANDES
26197;ESCUELA DE PARV. LOS CARIÑOSITOS
26200;ESCUELA DE PARV. PUDU
26201;COLEGIO DE AD. EDUCAP
26202;ESCUELA ESP. MI MUNDO EN PALABRAS DE BUIN
26209;COLEGIO SAN JUAN DIEGO DE GUADALUPE
26213;COLEGIO O`HIGGINS
26214;CENTRO DE EDUCACIÓN DE ADULTOS BERNARDO O´HIGGINS DE MAIPÚ
26216;ESCUELA DE PARV. MUSICAL GARFIELD
26219;CENTRO EDUC. GOYENECHEA
26221;ESCUELA DE PARV. TIO RICO
26222;ESCUELA ESP. SANTA MARIA DE EL BOSQUE
26223;ESCUELA DE PARVULOS PIECESITOS DE NINOS
26224;ESCUELA ESP. CANTOS NUEVOS
26225;COLEGIO DE ADULTOS ROCKET
26226;ESCUELA DE PARV. ARMONIA
26227;ESCUELA ESP. ARCA DE LOS NIÑOS
26228;ESCUELA BAS. ECHAURREN N° 2
26230;ESCUELA ESP. SOL NACIENTE
26231;ESCUELA ESP. ALEGRIA DE NIÑOS
26235;ESCUELA BASICA PARTICULAR PAICAVI DE LAMPA
26236;ESCUELA ESP. DIVERSIDAD
26237;ESCUELA ESPECIAL AGORA
26239;ESCUELA DE PARV. Y ESP. AMANECER DE EL BOSQUE
26240;ESCUELA ESPECIAL SEMILLITAS DE EL BOSQUE
26241;ESCUELA ESP. SAN CLEMENTE DE HUECHURABA
26243;ESCUELA ESP. SAN CARLOS DE MELIPILLA
26244;ESCUELA BAS. SAN ESTEBAN DE MELIPILLA
